"pixstart","pix20","pix23","pixend","alivestart","alive20","alive23","aliveend","deadstart","dead20","dead23","deadend","dpixse","dpixs20","dpix2023","dpixs23","dpix23e","dpixse.1","bzt","nacl","inoc","plnt.micr","plate","lbzt","lnacl","lOD600","lOD750","flOD600","Lcellfb6","cellfb6","red","green","blue","aggrE","daggrE","x","y"
1334,467.840707964602,0,0,1,1,0,0,0,0,1,1,-1334,-866.159292035398,-467.840707964602,-1334,0,-1334,0,10,"n","MoccTr",22,-4.60517018598809,2.31055326264322,-4.76768911548587,-4.8283137373023,-4.55638002181866,5.14589816357272,86.2308071608066,NA,NA,NA,NA,NA,382.26,-448.25
960,2790.50442477876,2183.25663716814,2986,1,1,1,1,0,0,0,0,2026,1830.50442477876,-607.24778761062,1223.25663716814,802.743362831859,2026,0.1,0,"n","MoccTr",22,-2.20727491318972,-2.52572864430826,-3.12356564506388,-3.31044301839369,-3.12356564506388,8.82357139484186,6706.98514021734,0.487861058196944,0.474675711749537,0.0374632300535189,7.62423208713992,3.45303938672714,276.426666666667,-469.5
1182,1517.72566371681,3625.37168141593,4929,1,1,1,1,0,0,0,0,3747,335.725663716814,2107.64601769911,2443.37168141593,1303.62831858407,3747,0,0.8,"y","KSR",22,-4.60517018598809,-0.127833371509885,-4.23360662955561,-4.26869794936688,-4.23360662955561,6.51462946267469,589.448977312436,0.456707257203619,0.468011189033243,0.0752815537631376,10.5140560706995,3.66390741899653,297.593333333333,-469.5
1194,385.929203539823,767.132743362832,634,1,1,1,1,0,0,0,0,-560,-808.070796460177,381.203539823009,-426.867256637168,-133.132743362832,-560,0.1,0,"n","MoccTr",22,-2.20727491318972,-2.52572864430826,-3.79423996977176,-4.04555439805267,-3.79423996977176,7.51704237098461,1753.62496210405,0.462032148534867,0.461593818897895,0.0763740325672378,5.91114633350427,0.0986928842463994,318.76,-469.5
1741,1353.90265486726,2567.61061946903,3292,1,1,1,1,0,0,0,0,1551,-387.097345132743,1213.70796460177,826.610619469026,724.389380530974,1551,0.1,0.8,"n","BruceH",22,-2.20727491318972,-0.127833371509885,-4.46540824361293,-4.50986000618377,-4.46540824361293,5.70852953218733,215.932656805817,0.470347032696527,0.498033392197785,0.0316195751056884,12.2702587861687,7.53138669760819,339.926666666667,-469.5
1729,0,0,164,1,0,0,1,0,1,1,0,-1565,-1729,0,-1729,164,-1565,10,0.8,"y","MoccTr",22,2.30358459332713,-0.127833371509885,-3.93734081341244,-3.88733039283777,-3.93734081341244,7.21956387535423,1280.39838509633,0.416333413850792,0.396745305384829,0.186921280764379,1.771651416781,-6.12051484363767,361.093333333333,-469.5
1422,3667.11504424779,5809.41592920354,5353,1,1,1,1,0,0,0,0,3931,2245.11504424779,2142.30088495575,4387.41592920354,-456.41592920354,3931,0.1,0.8,"n","BruceH",22,-2.20727491318972,-0.127833371509885,-4.16691525505694,-4.3428059215206,-4.16691525505694,6.69021675550403,719.001766323433,0.469023746498072,0.485535662223973,0.0454405912779551,9.45833244987243,3.3329560752165,382.26,-469.5
829,0,0,0,1,0,0,0,0,1,1,1,-829,-829,0,-829,0,-829,0,0.8,"y","MoccTr",22,-4.60517018598809,-0.127833371509885,-4.19970507787993,-4.19970507787993,-4.19970507787993,6.60564268909356,653.759981593317,NA,NA,NA,NA,NA,276.426666666667,-490.75
3576,3708.85840707965,6641.13274336283,7121,1,1,1,1,0,0,0,0,3545,132.858407079646,2932.27433628319,3065.13274336283,479.867256637168,3545,10,0,"y","BruceH",22,2.30358459332713,-2.52572864430826,-4.46540824361293,-4.50986000618377,-4.46540824361293,5.70852953218733,215.932656805817,0.453746967071057,0.45630271519353,0.0899503177354131,11.6080612532663,1.23863597924211,297.593333333333,-490.75
1491,207.141592920354,533.212389380531,893,1,1,1,1,0,0,0,0,-598,-1283.85840707965,326.070796460177,-957.787610619469,359.787610619469,-598,10,0.8,"n","MoccTr",22,2.30358459332713,-0.127833371509885,-4.3428059215206,-4.42284862919414,-4.3428059215206,6.18755465972796,401.15976788838,0.432591428820808,0.414214017631143,0.153194553548049,3.88999969507281,-4.20850770275889,318.76,-490.75
3385,4315.3185840708,7188.52212389381,9696,1,1,1,1,0,0,0,0,6311,930.318584070797,2873.20353982301,3803.52212389381,2507.47787610619,6311,0,0.8,"y","MoccTr",22,-4.60517018598809,-0.127833371509885,-4.19970507787993,-4.3428059215206,-4.19970507787993,6.60564268909356,653.759981593317,0.473685621794497,0.506620643928314,0.0196937342771895,13.393708161929,2.44978244483518,339.926666666667,-490.75
995,340.247787610619,186.663716814159,116,1,1,1,1,0,0,0,0,-879,-654.75221238938,-153.58407079646,-808.336283185841,-70.6637168141593,-879,0.1,10,"n","BruceH",22,-2.20727491318972,2.31055326264322,-4.50986000618377,-4.46540824361293,-4.50986000618377,5.47331402197794,152.75360049071,0.47494213707085,0.443814024259569,0.0812438386695813,2.58524626699354,-2.92871597206305,361.093333333333,-490.75
1257,3067.74336283186,4647.69026548673,7661,1,1,1,1,0,0,0,0,6404,1810.74336283186,1579.94690265487,3390.69026548673,3013.30973451327,6404,10,0,"n","KSR",22,2.30358459332713,-2.52572864430826,-5.03595310208055,-5.40367788220586,-4.60517018598809,4.47532434440989,2.3282347242822,0.46557633828836,0.481267718879457,0.0531559428321829,9.96738255051021,4.25761325789475,382.26,-490.75
1145,0,0,0,1,0,0,0,0,1,1,1,-1145,-1145,0,-1145,0,-1145,0.1,10,"n","BruceH",22,-2.20727491318972,2.31055326264322,-4.55638002181866,-4.50986000618377,-4.50986000618377,5.47331402197794,152.75360049071,NA,NA,NA,NA,NA,276.426666666667,-512
2084,2939.36283185841,3920.72566371681,4293,1,1,1,1,0,0,0,0,2209,855.362831858407,981.362831858407,1836.72566371681,372.274336283186,2209,0,0,"n","BruceH",22,-4.60517018598809,-2.52572864430826,-4.55638002181866,-4.65646348037564,-4.55638002181866,5.14589816357272,86.2308071608066,0.464235160407088,0.487217371837923,0.0485474677549896,11.1488829042671,4.9712309455898,297.593333333333,-512
1201,596.221238938053,415.858407079646,280,1,1,1,1,0,0,0,0,-921,-604.778761061947,-180.362831858407,-785.141592920354,-135.858407079646,-921,10,10,"n","MoccTr",22,2.30358459332713,2.31055326264322,-4.60517018598809,-4.65646348037564,-4.50986000618377,5.47331402197794,152.75360049071,0.470667474910756,0.433788276786862,0.0955442483023812,4.19985300514482,-1.44566841822228,318.76,-512
456,532.424778761062,957.734513274336,2816,1,1,1,1,0,0,0,0,2360,76.4247787610619,425.309734513274,501.734513274336,1858.26548672566,2360,10,0,"n","KSR",22,2.30358459332713,-2.52572864430826,-4.3428059215206,-4.46540824361293,-4.3428059215206,6.18755465972796,401.15976788838,0.47224784618911,0.455022949756526,0.0727292040543638,9.10973084886128,5.51215447925765,339.926666666667,-512
2716,0,0,0,1,0,0,0,0,1,1,1,-2716,-2716,0,-2716,0,-2716,0.1,10,"y","BruceH",22,-2.20727491318972,2.31055326264322,-4.16691525505694,-4.30506559353775,-4.16691525505694,6.69021675550403,719.001766323433,NA,NA,NA,NA,NA,361.093333333333,-512
1059,600.946902654867,644.265486725664,659,1,1,1,1,0,0,0,0,-400,-458.053097345133,43.3185840707965,-414.734513274336,14.7345132743363,-400,0.1,0.8,"y","KSR",22,-2.20727491318972,-0.127833371509885,-4.16691525505694,-4.55638002181866,-4.16691525505694,6.69021675550403,719.001766323433,0.464969214107739,0.426824496431664,0.108206289460597,4.72611483239863,-2.37673905270818,382.26,-512
4487,1538.20353982301,927.017699115044,1177,1,1,1,1,0,0,0,0,-3310,-2948.79646017699,-611.185840707965,-3559.98230088496,249.982300884956,-3310,1,10,"y","BruceH",23,0.00995033085316809,2.31055326264322,-3.93734081341244,-4.04555439805267,-3.93734081341244,7.21956387535423,1280.39838509633,0.471318352979699,0.432022211307575,0.0966594357127265,5.67283593599383,-7.63368862043064,276.426666666667,-533.65
1117,94.5132743362832,0,0,1,1,0,0,0,0,1,1,-1117,-1022.48672566372,-94.5132743362832,-1117,0,-1117,1,0.8,"n","KSR",23,0.00995033085316809,-0.127833371509885,-4.60517018598809,-4.60517018598809,-4.55638002181866,5.14589816357272,86.2308071608066,NA,NA,NA,NA,NA,297.593333333333,-533.65
3390,1013.65486725664,0,822,1,1,0,1,0,0,1,0,-2568,-2376.34513274336,-1013.65486725664,-3390,822,-2568,0.1,10,"y","BruceH",23,-2.20727491318972,2.31055326264322,-4.07454193492592,-4.23360662955561,-4.07454193492592,6.91413624388924,920.906520643025,0.483968645046705,0.437136523579646,0.0788948313736487,5.17785490667893,-4.4680081846637,318.76,-533.65
2477,3243.38053097345,4571.29203539823,4931,1,1,1,1,0,0,0,0,2454,766.380530973451,1327.91150442478,2094.29203539823,359.70796460177,2454,0,0,"n","BruceH",23,-4.60517018598809,-2.52572864430826,-4.26869794936688,-4.42284862919414,-4.26869794936688,6.41588614977923,525.987539791596,0.464257268766463,0.491634520554786,0.0441082106787511,9.20110316207451,-0.200596507328781,339.926666666667,-533.65
516,96.8761061946903,0,0,1,1,0,0,0,0,1,1,-516,-419.12389380531,-96.8761061946903,-516,0,-516,0.1,10,"n","KSR",23,-2.20727491318972,2.31055326264322,-4.55638002181866,-4.60517018598809,-4.55638002181866,5.14589816357272,86.2308071608066,NA,NA,NA,NA,NA,361.093333333333,-533.65
1428,196.115044247788,0,348,1,1,0,1,0,0,1,0,-1080,-1231.88495575221,-196.115044247788,-1428,348,-1080,1,10,"y","MoccTr",23,0.00995033085316809,2.31055326264322,-3.9633162998157,-4.19970507787993,-3.9633162998157,7.16360348340068,1206.06181447293,0.420196256096856,0.406810484985188,0.172993258917957,4.27009583174841,-4.73073617793316,382.26,-533.65
1696,1379.89380530973,4060.13274336283,5371,1,1,1,1,0,0,0,0,3675,-316.106194690266,2680.2389380531,2364.13274336283,1310.86725663717,3675,0.1,0,"y","BruceH",23,-2.20727491318972,-2.52572864430826,-3.79423996977176,-3.9633162998157,-3.79423996977176,7.51704237098461,1753.62496210405,0.465045210526891,0.499570855337248,0.0353839341358612,10.420445881004,1.08756011530564,276.426666666667,-554.9
802,765.557522123894,3856.14159292035,5620,1,1,1,1,0,0,0,0,4818,-36.4424778761062,3090.58407079646,3054.14159292035,1763.85840707965,4818,1,0,"y","BruceH",23,0.00995033085316809,-2.52572864430826,-3.75075485783202,-3.88733039283777,-3.75075485783202,7.60470319348281,1922.12108578682,0.463955665619715,0.487564931142788,0.048479403237497,10.5966358509457,5.619504589969,297.593333333333,-554.9
905,1174.32743362832,3890.79646017699,4539,1,1,1,1,0,0,0,0,3634,269.327433628319,2716.46902654867,2985.79646017699,648.203539823009,3634,0,0.8,"y","BruceH",23,-4.60517018598809,-0.127833371509885,-3.52336501563636,-3.61191841297781,-3.52336501563636,8.05148948995362,3052.9713594374,0.465500553097345,0.501394266224189,0.0331051806784661,10.9902615483702,5.15670797958909,318.76,-554.9
2250,725.389380530973,661.592920353982,625,1,1,1,1,0,0,0,0,-1625,-1524.61061946903,-63.7964601769912,-1588.40707964602,-36.5929203539823,-1625,1,0,"y","MoccTr",23,0.00995033085316809,-2.52572864430826,-4.38202663467388,-4.38202663467388,-4.38202663467388,6.0519778007706,339.457825178343,0.469318450759264,0.437500343994408,0.0931812052463275,6.06478157082694,-5.5412329237956,339.926666666667,-554.9
2394,2868.47787610619,6508.02654867257,7839,1,1,1,1,0,0,0,0,5445,474.477876106195,3639.54867256637,4114.02654867257,1330.97345132743,5445,0.1,0.8,"y","MoccTr",23,-2.20727491318972,-0.127833371509885,-4.26869794936688,-4.38202663467388,-4.26869794936688,6.41588614977923,525.987539791596,0.474410569966722,0.497858329685433,0.0277311003478449,12.44291639484,1.61910400758802,361.093333333333,-554.9
697,2597.53982300885,5544.77876106195,6437,1,1,1,1,0,0,0,0,5740,1900.53982300885,2947.2389380531,4847.77876106195,892.221238938053,5740,10,0.8,"y","KSR",23,2.30358459332713,-0.127833371509885,-3.98998454689786,-4.16691525505694,-3.98998454689786,7.10534631417912,1132.96913703775,0.464514305591791,0.509931298373772,0.0255543960344378,13.2510725196183,7.28631337779049,382.26,-554.9
1938,394.592920353982,0,348,1,1,0,1,0,0,1,0,-1590,-1543.40707964602,-394.592920353982,-1938,348,-1590,10,10,"y","KSR",23,2.30358459332713,2.31055326264322,-3.9633162998157,-4.1043948980756,-3.9633162998157,7.16360348340068,1206.06181447293,0.474469560767361,0.422398642506515,0.103131796726124,4.45679597351536,-3.0805406786315,276.426666666667,-576.15
252,1394.07079646018,2848.78761061947,3946,1,1,1,1,0,0,0,0,3694,1142.07079646018,1454.71681415929,2596.78761061947,1097.21238938053,3694,10,0,"n","KSR",23,2.30358459332713,-2.52572864430826,-4.50986000618377,-4.60517018598809,-4.50986000618377,5.47331402197794,152.75360049071,0.468632100229084,0.481849224138463,0.0495186756324522,9.59761056953282,6.16889919355829,297.593333333333,-576.15
1022,0,0,0,1,0,0,0,0,1,1,1,-1022,-1022,0,-1022,0,-1022,10,10,"n","KSR",23,2.30358459332713,2.31055326264322,-4.26869794936688,-4.42284862919414,-4.26869794936688,6.41588614977923,525.987539791596,NA,NA,NA,NA,NA,318.76,-576.15
1429,943.557522123894,4029.41592920354,5831,1,1,1,1,0,0,0,0,4402,-485.442477876106,3085.85840707965,2600.41592920354,1801.58407079646,4402,10,0.8,"y","BruceH",23,2.30358459332713,-0.127833371509885,-3.93734081341244,-3.98998454689786,-3.93734081341244,7.21956387535423,1280.39838509633,0.466480390978648,0.499441673677042,0.0340779353443096,10.498531717953,2.70596982461677,339.926666666667,-576.15
2997,713.575221238938,250.46017699115,219,1,1,1,1,0,0,0,0,-2778,-2283.42477876106,-463.115044247788,-2746.53982300885,-31.4601769911504,-2778,0,10,"n","BruceH",23,-4.60517018598809,2.31055326264322,-4.1043948980756,-4.23360662955561,-4.1043948980756,6.84377217118598,852.525998644416,0.456503293251764,0.427283594683918,0.116213112064318,3.50815365392625,-5.91791601784398,361.093333333333,-576.15
1399,92.9380530973451,0,331,1,1,0,1,0,0,1,0,-1068,-1306.06194690265,-92.9380530973451,-1399,331,-1068,0.1,10,"y","KSR",23,-2.20727491318972,2.31055326264322,-3.68887945411394,-3.91202300542815,-3.68887945411394,7.72789469341571,2185.32155405557,0.455838758925698,0.413440407484237,0.130720833590065,4.43289718624864,-1.52447714040624,382.26,-576.15
2664,374.115044247788,0,0,1,1,0,0,0,0,1,1,-2664,-2289.88495575221,-374.115044247788,-2664,0,-2664,0,10,"n","BruceH",23,-4.60517018598809,2.31055326264322,-4.42284862919414,-4.38202663467388,-4.42284862919414,5.89541705204396,277.873501822894,NA,NA,NA,NA,NA,276.426666666667,-597.4
995,1883.96460176991,1699.66371681416,1654,1,1,1,1,0,0,0,0,659,888.964601769911,-184.300884955752,704.663716814159,-45.6637168141592,659,10,0.8,"n","KSR",23,2.30358459332713,-0.127833371509885,-4.71053070164592,-4.8283137373023,-4.60517018598809,4.47532434440989,2.3282347242822,0.476478090242693,0.459527783139005,0.0639941266183021,5.14389854017777,-1.52330418298926,297.593333333333,-597.4
1026,787.610619469027,2251.77876106195,3103,1,1,1,1,0,0,0,0,2077,-238.389380530973,1464.16814159292,1225.77876106195,851.221238938053,2077,0.1,0.8,"y","BruceH",23,-2.20727491318972,-0.127833371509885,-3.88733039283777,-4.16691525505694,-3.88733039283777,7.32540031334659,1432.88675944905,0.461252783511256,0.48401284299147,0.0547343734972738,10.2450829874834,4.13517612485504,318.76,-597.4
420,3436.34513274336,6110.28318584071,5106,1,1,1,1,0,0,0,0,4686,3016.34513274336,2673.93805309735,5690.28318584071,-1004.28318584071,4686,0.1,0.8,"y","KSR",23,-2.20727491318972,-0.127833371509885,-4.07454193492592,-4.30506559353775,-4.07454193492592,6.91413624388924,920.906520643025,0.461160922376683,0.509162530960672,0.0296765466626452,12.0249542528914,7.72343848066693,339.926666666667,-597.4
1692,4739.8407079646,4101.08849557522,3045,1,1,1,1,0,0,0,0,1353,3047.8407079646,-638.752212389381,2409.08849557522,-1056.08849557522,1353,1,0,"n","MoccTr",23,0.00995033085316809,-2.52572864430826,-2.53199825732185,-2.68824757380603,-2.53199825732185,9.99358278260713,21800.0748932382,0.467828897085701,0.461062373309408,0.0711087296048915,8.31667267542853,0.0782852959368583,361.093333333333,-597.4
934,0,0,807,1,0,0,1,0,1,1,0,-127,-934,0,-934,807,-127,10,0.8,"n","KSR",23,2.30358459332713,-0.127833371509885,-4.55638002181866,-4.60517018598809,-4.50986000618377,5.47331402197794,152.75360049071,0.466960434851759,0.473210025540992,0.0598295396072488,6.97855413351781,2.41562330539961,382.26,-597.4
2270,1601.21238938053,3969.55752212389,5578,1,1,1,1,0,0,0,0,3308,-668.787610619469,2368.34513274336,1699.55752212389,1608.44247787611,3308,0.1,0,"y","BruceH",24,-2.20727491318972,-2.52572864430826,-4.30506559353775,-4.50986000618377,-4.16691525505694,6.69021675550403,719.001766323433,0.454934990510139,0.511222220469709,0.0338427890201521,12.3880126323083,4.4044159340707,276.426666666667,-619.05
435,204.778761061947,85.0619469026549,0,1,1,1,0,0,0,0,1,-435,-230.221238938053,-119.716814159292,-349.938053097345,-85.0619469026549,-435,1,0.8,"n","BruceH",24,0.00995033085316809,-0.127833371509885,-4.26869794936688,-4.3428059215206,-4.26869794936688,6.41588614977923,525.987539791596,NA,NA,NA,NA,NA,297.593333333333,-619.05
705,0,0,0,1,0,0,0,0,1,1,1,-705,-705,0,-705,0,-705,10,0.8,"n","MoccTr",24,2.30358459332713,-0.127833371509885,-4.26869794936688,-4.46540824361293,-4.26869794936688,6.41588614977923,525.987539791596,NA,NA,NA,NA,NA,318.76,-619.05
961,355.212389380531,352.849557522124,445,1,1,1,1,0,0,0,0,-516,-605.787610619469,-2.36283185840708,-608.150442477876,92.1504424778761,-516,0,0.8,"y","MoccTr",24,-4.60517018598809,-0.127833371509885,-3.1349943408875,-3.35240721749272,-3.1349943408875,8.80140019375409,6558.04489370197,0.411754825231354,0.390039315727866,0.19820585904078,4.49249904092717,-2.15755977853169,339.926666666667,-619.05
210,2595.96460176991,3289.06194690265,3730,1,1,1,1,0,0,0,0,3520,2385.96460176991,693.097345132743,3079.06194690265,440.938053097345,3520,1,0,"n","BruceH",24,0.00995033085316809,-2.52572864430826,-4.46540824361293,-4.46540824361293,-4.46540824361293,5.70852953218733,215.932656805817,0.474020209925254,0.495683017938211,0.0302967721365347,10.7156195236864,7.68334748556641,361.093333333333,-619.05
1165,1838.28318584071,2912.58407079646,2673,1,1,1,1,0,0,0,0,1508,673.283185840708,1074.30088495575,1747.58407079646,-239.58407079646,1508,0,0,"y","KSR",24,-4.60517018598809,-2.52572864430826,-4.1043948980756,-4.38202663467388,-4.1043948980756,6.84377217118598,852.525998644416,0.48070222506561,0.472591690657751,0.0467060842766387,8.48407133856618,0.590101247565307,382.26,-619.05
1599,0,0,0,1,0,0,0,0,1,1,1,-1599,-1599,0,-1599,0,-1599,0,10,"n","MoccTr",24,-4.60517018598809,2.31055326264322,-4.26869794936688,-4.42284862919414,-4.26869794936688,6.41588614977923,525.987539791596,NA,NA,NA,NA,NA,276.426666666667,-640.3
1037,2701.50442477876,3404.8407079646,3713,1,1,1,1,0,0,0,0,2676,1664.50442477876,703.336283185841,2367.8407079646,308.159292035398,2676,1,0,"n","KSR",24,0.00995033085316809,-2.52572864430826,-4.46540824361293,-4.50986000618377,-4.46540824361293,5.70852953218733,215.932656805817,0.475683111887866,0.501414303060931,0.0229025850512027,12.9428291567466,5.92093737649053,297.593333333333,-640.3
3535,3677.35398230089,4705.97345132743,5536,1,1,1,1,0,0,0,0,2001,142.353982300885,1028.61946902655,1170.97345132743,830.026548672567,2001,0.1,0,"n","BruceH",24,-2.20727491318972,-2.52572864430826,-4.13516655674236,-4.3428059215206,-4.13516655674236,6.76933672978833,785.239324389224,0.473518602426622,0.492196546342446,0.0342848512309319,11.689485375474,-1.42919882235646,318.76,-640.3
2337,2632.98230088496,6829.37168141593,8113,1,1,1,1,0,0,0,0,5776,295.982300884956,4196.38938053097,4492.37168141593,1283.62831858407,5776,10,0,"y","BruceH",24,2.30358459332713,-2.52572864430826,-4.3428059215206,-4.3428059215206,-4.3428059215206,6.18755465972796,401.15976788838,0.466189107093546,0.507477435039445,0.0263334578670089,12.7603822609768,1.98056363130992,339.926666666667,-640.3
687,0,0,0,1,0,0,0,0,1,1,1,-687,-687,0,-687,0,-687,1,10,"y","BruceH",24,0.00995033085316809,2.31055326264322,-4.30506559353775,-4.30506559353775,-4.30506559353775,6.30767196863685,463.271070319821,NA,NA,NA,NA,NA,361.093333333333,-640.3
